lat,long,altitude,labels,datetime,velocity,acceleration
39.958461,116.460443,303,taxi,2008-05-16 13:58:27,2.7765729782467687,1.5027949998302135
39.958431,116.460495,320,taxi,2008-05-16 13:58:29,5.782162977907196,1.6792405278377456
39.958408,116.460627,328,taxi,2008-05-16 13:58:31,9.140644033582687,0.10330133243921935
39.958319,116.460807,335,taxi,2008-05-16 13:58:33,9.347246698461126,0.8605410841127181
39.958195,116.460955,342,taxi,2008-05-16 13:58:35,11.068328866686562,-1.1087348072002063
39.958037,116.46111299999998,346,taxi,2008-05-16 13:58:37,8.85085925228615,-0.8270110434679774
39.957947,116.461284,351,taxi,2008-05-16 13:58:39,7.196837165350194,0.24566554441498134
39.957853,116.4614,354,taxi,2008-05-16 13:58:41,7.688168254180157,0.9212308338418405
39.957744,116.46151100000002,359,taxi,2008-05-16 13:58:43,9.530629921863838,0.6564563054766932
39.957581,116.46158100000001,360,taxi,2008-05-16 13:58:45,10.843542532817224,1.1670428804341269
39.957388,116.46162,360,taxi,2008-05-16 13:58:47,13.177628293685478,0.5085332553616402
39.957152,116.461653,358,taxi,2008-05-16 13:58:49,14.194694804408758,-1.4157670875170352
39.956899,116.461701,358,taxi,2008-05-16 13:58:51,11.363160629374688,0.5839378723859809
39.956696,116.461735,360,taxi,2008-05-16 13:58:53,12.53103637414665,-0.42623227769370153
39.956474,116.46178799999998,353,taxi,2008-05-16 13:58:55,11.678571818759247,1.332708691701626
39.956264000000004,116.461804,351,taxi,2008-05-16 13:58:57,14.343989202162499,-0.3152306218541918
39.956006,116.461822,343,taxi,2008-05-16 13:58:59,13.713527958454115,-1.6936931730610132
39.955762,116.461872,341,taxi,2008-05-16 13:59:01,10.326141612332089,0.25492404285304904
39.955576,116.461872,337,taxi,2008-05-16 13:59:03,10.835989698038187,-0.3652355653937356
39.955381,116.46188300000001,331,taxi,2008-05-16 13:59:05,10.105518567250716,0.08259701016358001
39.955199,116.461887,325,taxi,2008-05-16 13:59:07,10.270712587577876,0.714586699761778
39.955014,116.461886,321,taxi,2008-05-16 13:59:09,11.699885987101432,0.21360189218392822
39.954803999999996,116.461909,316,taxi,2008-05-16 13:59:11,12.127089771469288,0.2520892663612324
39.954586,116.461927,313,taxi,2008-05-16 13:59:13,12.631268304191753,0.04911981776803653
39.954359000000004,116.461947,310,taxi,2008-05-16 13:59:15,12.729507939727826,0.06166364698860338
39.95413,116.46196200000001,307,taxi,2008-05-16 13:59:17,12.852835233705033,-0.47747560263434874
39.953899,116.461982,304,taxi,2008-05-16 13:59:19,11.897884028436335,0.8362674850321046
39.953685,116.461997,297,taxi,2008-05-16 13:59:21,13.570418998500545,0.10961345556147872
39.953441,116.46201599999999,293,taxi,2008-05-16 13:59:23,13.789645909623502,-0.5588374150559021
39.953193,116.462034,288,taxi,2008-05-16 13:59:25,12.671971079511698,0.3565588643050557
39.952965,116.462048,281,taxi,2008-05-16 13:59:27,13.38508880812181,0.5839599564623148
39.952723999999996,116.462057,275,taxi,2008-05-16 13:59:29,14.553008721046439,-0.5479671926392804
39.952462,116.46206799999999,266,taxi,2008-05-16 13:59:31,13.457074335767878,-0.13977280754023447
39.952220000000004,116.46208600000001,257,taxi,2008-05-16 13:59:33,13.177528720687409,-0.43276295381554863
39.951983,116.462103,252,taxi,2008-05-16 13:59:35,12.312002813056312,-1.1782496172742247
39.951762,116.462127,250,taxi,2008-05-16 13:59:37,9.955503578507862,-0.1398076775263366
39.951583,116.46214099999999,240,taxi,2008-05-16 13:59:39,9.675888223455189,0.25978526772700317
39.951409000000005,116.462154,230,taxi,2008-05-16 13:59:41,10.195458758909195,-0.869318387338887
39.951226,116.462174,224,taxi,2008-05-16 13:59:43,8.456821984231421,-1.0581148786616774
39.951074,116.46218700000001,217,taxi,2008-05-16 13:59:45,6.340592226908067,-0.14455265924962912
39.950959999999995,116.46217800000001,212,taxi,2008-05-16 13:59:47,6.051486908408808,0.7372008855925514
39.950851,116.462177,209,taxi,2008-05-16 13:59:49,7.525888679593911,0.23400182936176073
39.950716,116.462193,204,taxi,2008-05-16 13:59:51,7.9938923383174325,0.3059982500580971
39.950573999999996,116.46222399999999,200,taxi,2008-05-16 13:59:53,8.605888838433627,0.06537885758265283
39.95042,116.46224699999999,195,taxi,2008-05-16 13:59:55,8.736646553598932,-0.6542954054076922
39.950263,116.46226100000001,189,taxi,2008-05-16 13:59:57,7.428055742783548,-0.7765648827198706
39.950138,116.462323,179,taxi,2008-05-16 13:59:59,5.874925977343807,-0.09249893998835024
39.950063,116.46242,177,taxi,2008-05-16 14:00:01,5.6899280973671065,0.23918757571005944
39.950016999999995,116.46253899999999,176,taxi,2008-05-16 14:00:03,6.168303248787225,1.2033173952380096
39.950047,116.462678,176,taxi,2008-05-16 14:00:05,8.574938039263245,0.8529226312609879
39.950105,116.462864,176,taxi,2008-05-16 14:00:07,10.28078330178522,0.09399811825662852
39.950194,116.463075,165,taxi,2008-05-16 14:00:09,10.468779538298477,0.20818847878632507
39.950277,116.463295,159,taxi,2008-05-16 14:00:11,10.885156495871128,0.1863991151637876
39.950358,116.463527,155,taxi,2008-05-16 14:00:13,11.257954726198703,0.08681387422153808
39.950445,116.463765,151,taxi,2008-05-16 14:00:15,11.431582474641779,-0.09989356825984519
39.950536,116.464005,147,taxi,2008-05-16 14:00:17,11.231795338122089,-0.40455995714957105
39.950615,116.464247,142,taxi,2008-05-16 14:00:19,10.422675423822946,-0.5755433543033446
39.950672999999995,116.464479,138,taxi,2008-05-16 14:00:21,9.271588715216257,-0.9078849068187336
39.950734000000004,116.464681,135,taxi,2008-05-16 14:00:23,7.45581890157879,-0.7159235321925297
39.950790999999995,116.46483899999998,131,taxi,2008-05-16 14:00:25,6.023971837193731,-0.38425116873760023
39.950827000000004,116.464972,128,taxi,2008-05-16 14:00:27,5.25546949971853,-0.7393955184068259
39.950844000000004,116.465093,126,taxi,2008-05-16 14:00:29,3.7766784629048784,0.3924496372304245
39.950812,116.465171,121,taxi,2008-05-16 14:00:31,4.561577737365727,1.0065442625234202
39.950739,116.46522,116,taxi,2008-05-16 14:00:33,6.574666262412568,0.8137682919044287
39.950627000000004,116.46526999999999,112,taxi,2008-05-16 14:00:35,8.202202846221425,0.7239969208023478
39.950485,116.465323,107,taxi,2008-05-16 14:00:37,9.65019668782612,0.8497848093563318
39.950319,116.46538999999999,103,taxi,2008-05-16 14:00:39,11.349766306538784,-0.05264007407968929
39.950122,116.465461,98,taxi,2008-05-16 14:00:41,11.244486158379406,0.36795070765475835
39.949923,116.46551000000001,93,taxi,2008-05-16 14:00:43,11.980387573688922,0.513377504997031
39.949709999999996,116.46555500000001,89,taxi,2008-05-16 14:00:45,13.007142583682985,0.5381030133952107
39.94948,116.46561299999999,84,taxi,2008-05-16 14:00:47,14.083348610473406,-0.5026081162204195
39.949231,116.465676,80,taxi,2008-05-16 14:00:49,13.078132378032567,-0.2630824818587838
39.949,116.465736,76,taxi,2008-05-16 14:00:51,12.551967414315,0.5315110238515643
39.948778999999995,116.46579799999999,73,taxi,2008-05-16 14:00:53,13.614989462018128,-0.3772692220116358
39.948538,116.465857,69,taxi,2008-05-16 14:00:55,12.860451017994857,0.6060363989599633
39.948311,116.46591699999999,66,taxi,2008-05-16 14:00:57,14.072523815914783,-0.6757893331747828
39.948069,116.46601499999998,63,taxi,2008-05-16 14:00:59,12.720945149565217,-0.22642170325476307
39.947864,116.466148,60,taxi,2008-05-16 14:01:01,12.268101743055691,0.5468081263100393
39.94768,116.466307,58,taxi,2008-05-16 14:01:03,13.36171799567577,0.12822651645600125
39.947479,116.466479,55,taxi,2008-05-16 14:01:05,13.618171028587772,0.30376073907911216
39.947272,116.46665,52,taxi,2008-05-16 14:01:07,14.225692506745997,-0.12778216825525757
39.94706,116.46683700000001,49,taxi,2008-05-16 14:01:09,13.970128170235482,-0.41254234377210874
39.946846,116.467009,46,taxi,2008-05-16 14:01:11,13.145043482691264,-0.253593489166553
39.946634,116.467146,43,taxi,2008-05-16 14:01:13,12.637856504358158,-0.0803383177054453
39.946422999999996,116.467257,40,taxi,2008-05-16 14:01:15,12.477179868947267,-0.07919167318218978
39.946206,116.46733300000001,36,taxi,2008-05-16 14:01:17,12.318796522582888,0.4197118774166322
39.94599,116.467399,33,taxi,2008-05-16 14:01:19,13.158220277416152,0.05448065169426286
39.945758000000005,116.46746200000001,30,taxi,2008-05-16 14:01:21,13.267181580804678,-0.0410672322250587
39.945525,116.46753100000001,26,taxi,2008-05-16 14:01:23,13.18504711635456,-0.26057470070125177
39.945293,116.467597,23,taxi,2008-05-16 14:01:25,12.663897714952057,0.4760788586896165
39.945069000000004,116.467653,20,taxi,2008-05-16 14:01:27,13.61605543233129,0.010568337562562036
39.944832,116.467735,18,taxi,2008-05-16 14:01:29,13.637192107456414,-0.5642755637692627
39.944592,116.467803,17,taxi,2008-05-16 14:01:31,12.508640979917889,-1.8985748366889528
39.944371000000004,116.46786000000002,15,taxi,2008-05-16 14:01:33,8.711491306539983,-1.5951119283768218
39.944215,116.467882,13,taxi,2008-05-16 14:01:35,5.52126744978634,-2.5018444768873787
39.944117,116.467904,12,taxi,2008-05-16 14:01:37,0.5175784960115828,1.1215276256249975
39.944109999999995,116.46791200000001,12,taxi,2008-05-16 14:01:39,2.760633747261578,-0.8531365632937727
39.944159,116.467901,15,taxi,2008-05-16 14:01:41,1.0543606206740324,-0.5058144611718535
39.944142,116.46791200000001,17,taxi,2008-05-16 14:01:43,0.042731698330325515,0.006392540844110731
39.944142,116.46791100000002,17,taxi,2008-05-16 14:01:45,0.05551678001854698,0.0658404975631576
39.944143,116.46791100000002,17,taxi,2008-05-16 14:01:47,0.1871977751448622,-0.007626489473901196
39.944146,116.467909,16,taxi,2008-05-16 14:01:49,0.1719447961970598,-0.05094344375896695
39.944148999999996,116.46790800000001,16,taxi,2008-05-16 14:01:51,0.0700579086791259,0.02445728138005724
39.94415,116.46790700000001,16,taxi,2008-05-16 14:01:53,0.11897247143924038,-0.024457282225445666
39.944152,116.467906,16,taxi,2008-05-16 14:01:55,0.07005790698834904,-0.007270563643166101
39.944153,116.467905,16,taxi,2008-05-16 14:01:57,0.05551677970201684,-0.02775838985100842
39.944154,116.467905,16,taxi,2008-05-16 14:01:59,0.0,0.05551677979383475
39.944154,116.467905,16,taxi,2008-05-16 14:02:01,0.1110335595876695,-0.05551677979383475
39.944156,116.467905,17,taxi,2008-05-16 14:02:03,0.0,0.027758389765058573
39.944156,116.467905,17,taxi,2008-05-16 14:02:05,0.05551677953011715,2.637176033104538e-10
39.944155,116.467905,17,taxi,2008-05-16 14:02:07,0.05551678005755235,-0.027758390028776177
39.944154,116.467905,17,taxi,2008-05-16 14:02:09,0.0,0.0
39.944154,116.467905,17,taxi,2008-05-16 14:02:11,0.0,0.03502895318726348
39.944154,116.467905,17,taxi,2008-05-16 14:02:13,0.07005790637452695,0.24255494588132345
39.944155,116.467904,17,taxi,2008-05-16 14:02:15,0.5551677981371739,1.7074563138237506
39.944145,116.467904,17,taxi,2008-05-16 14:02:17,3.9700804257846753,-0.2965349319276429
39.944075,116.467923,17,taxi,2008-05-16 14:02:19,3.3770105619293895,0.4877034018616033
39.944015,116.46793600000001,18,taxi,2008-05-16 14:02:21,4.352417365652596,0.4885966254573604
39.943939,116.46796100000002,18,taxi,2008-05-16 14:02:23,5.329610616567317,1.3915222685132713
39.943843,116.46796100000002,19,taxi,2008-05-16 14:02:25,8.11265515359386,-0.25318843147765424
39.943697,116.467969,18,taxi,2008-05-16 14:02:27,7.606278290638551,0.3078236247731665
39.94356,116.46796699999999,17,taxi,2008-05-16 14:02:29,8.221925540184884,1.1051222740265692
39.943412,116.467974,15,taxi,2008-05-16 14:02:31,10.432170088238022,0.3724728314177739
