lat,long,altitude,labels,datetime,velocity,acceleration
39.927106,116.471981,103,taxi,2009-08-30 01:32:23,0.2522626365999159,0.03208201036231083
39.927116,116.47198799999998,106,taxi,2009-08-30 01:32:28,0.41267268841147003,0.04630939383229721
39.927134,116.47198200000001,108,taxi,2009-08-30 01:32:33,0.6442196575729561,-0.013167039764509636
39.927163,116.47198300000001,111,taxi,2009-08-30 01:32:38,0.5783844587504079,0.09978979369444718
39.927189,116.471981,110,taxi,2009-08-30 01:32:43,1.0773334272226438,-0.14344298886777118
39.927188,116.47191799999999,114,taxi,2009-08-30 01:32:48,0.3601184828837879,0.09874385442962494
39.927195000000005,116.47193700000001,113,taxi,2009-08-30 01:32:53,0.8538377550319126,0.015171038275030635
39.927208,116.471984,113,taxi,2009-08-30 01:32:58,0.9296929464070658,-0.0018008514142315191
39.927167,116.47199499999999,111,taxi,2009-08-30 01:33:03,0.9206886893359082,-0.18413773786718163
39.927126,116.47198700000001,110,taxi,2009-08-30 01:33:08,0.0,0.07956080609921602
39.927126,116.47198700000001,110,taxi,2009-08-30 01:33:11,0.23868241829764805,-0.010654092422909156
39.927122999999995,116.47198300000001,111,taxi,2009-08-30 01:33:13,0.21737423345182974,-0.02849828650757292
39.927132,116.47198799999998,111,taxi,2009-08-30 01:33:18,0.07488280091396515,-0.0012990304320545931
39.927129,116.47198600000002,111,taxi,2009-08-30 01:33:23,0.06838764875369219,-0.013677529750738437
39.927129,116.47198200000001,111,taxi,2009-08-30 01:33:28,0.0,0.03701107757691847
39.927129,116.47198200000001,111,taxi,2009-08-30 01:33:31,0.11103323273075541,0.10841509841586612
39.927131,116.47198200000001,111,taxi,2009-08-30 01:33:33,0.32786342956248765,-0.06557268591249753
39.927129,116.47196299999999,110,taxi,2009-08-30 01:33:38,0.0,0.08027794820180305
39.927129,116.47196299999999,110,taxi,2009-08-30 01:33:41,0.24083384460540916,0.41142595791606223
39.927131,116.471958,110,taxi,2009-08-30 01:33:43,1.0636857604375336,-0.13623243500032722
