lat,long,altitude,labels,datetime,velocity,acceleration
39.987164899999996,116.4592033,134.5,car,2008-05-10 11:11:15,9.1431652841325,0.4599867196063432
39.987111600000006,116.45928490000001,134.5,car,2008-05-10 11:11:16,9.603152003738844,-0.1756994494690618
39.9869999,116.45945659999998,134.5,car,2008-05-10 11:11:18,9.25175310480072,0.5110376282558287
39.9868966,116.45962659999998,131.2,car,2008-05-10 11:11:20,10.273828361312377,-0.026071309910427054
39.9867783,116.4598116,131.2,car,2008-05-10 11:11:22,10.221685741491523,0.08417864927976737
39.9866599,116.4599949,131.2,car,2008-05-10 11:11:24,10.390043040051058,0.0547142722937064
39.9865399,116.46018159999998,131.2,car,2008-05-10 11:11:26,10.49947158463847,-0.19536694236452945
39.9864183,116.4603699,131.2,car,2008-05-10 11:11:28,10.108737699909412,-0.2551476466107907
39.9863016,116.46055159999999,128.0,car,2008-05-10 11:11:30,9.59844240668783,-0.027069512209872748
39.986191600000005,116.460725,128.0,car,2008-05-10 11:11:32,9.544303382268085,-0.11283684343656297
39.98608,116.460895,128.0,car,2008-05-10 11:11:34,9.318629695394959,-0.11793623544230858
39.9859716,116.4610616,124.7,car,2008-05-10 11:11:36,9.082757224510342,0.0874431656553245
39.98587,116.4612283,124.7,car,2008-05-10 11:11:38,9.25764355582099,0.12108218910598012
39.9857649,116.4613966,121.4,car,2008-05-10 11:11:40,9.499807934032951,-0.30549580349165506
39.9856516,116.4615633,124.7,car,2008-05-10 11:11:42,8.888816327049641,-0.7704989523864869
39.985543299999996,116.4617166,124.7,car,2008-05-10 11:11:44,7.347818422276667,-1.3326819854558187
39.9854566,116.4618466,128.0,car,2008-05-10 11:11:46,4.68245445136503,-0.5171214759785634
39.9854066,116.46193490000002,128.0,car,2008-05-10 11:11:48,3.648211499407903,-0.4091110986215505
39.9853599,116.461995,131.2,car,2008-05-10 11:11:50,2.829989302164802,0.2531163876225653
39.985325,116.46204329999999,131.2,car,2008-05-10 11:11:52,3.3362220774099325,0.45292553127081736
39.985285,116.46210159999998,131.2,car,2008-05-10 11:11:54,4.242073139951567,0.3991242379801383
39.9852349,116.46217659999998,134.5,car,2008-05-10 11:11:56,5.040321615911844,0.2516275462639057
39.98517329999999,116.46226329999999,134.5,car,2008-05-10 11:11:58,5.543576708439655,0.03143640306980755
39.9851066,116.46235990000001,137.8,car,2008-05-10 11:12:00,5.60644951457927,0.3669595896921898
39.9850383,116.46245659999998,134.5,car,2008-05-10 11:12:02,6.34036869396365,0.5123150360413806
39.984961600000005,116.4625666,134.5,car,2008-05-10 11:12:04,7.364998766046411,0.5870055644175189
39.9848716,116.4626933,131.2,car,2008-05-10 11:12:06,8.539009894881449,0.2987501880490431
39.984769899999996,116.4628433,131.2,car,2008-05-10 11:12:08,9.136510270979535,0.11680501539407562
39.984668299999996,116.46301159999999,131.2,car,2008-05-10 11:12:10,9.370120301767686,-0.1419002552520432
39.984561600000006,116.46318159999998,131.2,car,2008-05-10 11:12:12,9.0863197912636,-0.11543133717965226
39.9844599,116.4633483,131.2,car,2008-05-10 11:12:14,8.855457116904295,0.11861845074102728
39.98436160000001,116.46351159999999,131.2,car,2008-05-10 11:12:16,9.09269401838635,0.5294676274588097
39.9842566,116.463675,134.5,car,2008-05-10 11:12:18,10.15162927330397,0.3694684499978669
39.984145,116.46386329999999,134.5,car,2008-05-10 11:12:20,10.890566173299703,0.14199773823287298
39.9840233,116.46406329999999,134.5,car,2008-05-10 11:12:22,11.17456164976545,0.4341949692509104
39.9839049,116.4642749,137.8,car,2008-05-10 11:12:24,12.04295158826727,0.08056904264389253
39.9837616,116.46448659999999,134.5,car,2008-05-10 11:12:26,12.204089673555055,-0.08706072046478663
39.983618299999996,116.46470330000001,134.5,car,2008-05-10 11:12:28,12.029968232625482,-0.13759629525223804
39.9834783,116.4649183,134.5,car,2008-05-10 11:12:30,11.754775642121006,-0.34438002786779265
39.9833399,116.46512659999998,134.5,car,2008-05-10 11:12:32,11.06601558638542,-1.1027662688527418
39.983211600000004,116.46532490000001,134.5,car,2008-05-10 11:12:34,8.860483048679937,-1.2410061307302271
39.983109999999996,116.46548490000002,134.5,car,2008-05-10 11:12:36,6.378470787219483,-1.5730022979796061
39.9830383,116.46560159999999,134.5,car,2008-05-10 11:12:38,3.2324661912602703,-0.8335984276798886
39.9829983,116.46565659999999,134.5,car,2008-05-10 11:12:40,1.5652693359004932,-0.412645862698179
39.9829766,116.46568,134.5,car,2008-05-10 11:12:42,0.7399776105041352,-0.3366703701584612
39.9829649,116.4656883,134.5,car,2008-05-10 11:12:44,0.06663687018721287,-0.013327374037442575
39.982963299999994,116.46568500000001,134.5,car,2008-05-10 11:12:49,0.0,0.0
39.982963299999994,116.46568500000001,134.5,car,2008-05-10 11:12:54,0.0,0.0
39.982963299999994,116.46568500000001,134.5,car,2008-05-10 11:12:59,0.0,0.0
39.982963299999994,116.46568500000001,134.5,car,2008-05-10 11:13:02,0.0,1.1992315290955549
39.982963299999994,116.46568500000001,134.5,car,2008-05-10 11:13:04,2.3984630581911097,0.6625386074507147
39.9828916,116.46578999999998,134.5,car,2008-05-10 11:13:09,5.711156095444683,0.9574781982113381
39.98282329999999,116.46588999999999,134.5,car,2008-05-10 11:13:11,7.626112491867359,0.3624034514196688
39.9827333,116.46602490000001,134.5,car,2008-05-10 11:13:13,8.350919394706697,0.3162777858105006
39.9826416,116.46617990000001,134.5,car,2008-05-10 11:13:15,8.983474966327698,0.05650597019960557
39.98255,116.46635330000001,134.5,car,2008-05-10 11:13:17,9.09648690672691,-0.007178093640951566
39.9824566,116.46652830000001,134.5,car,2008-05-10 11:13:19,9.082130719445006,0.28472750488527776
