lat,long,altitude,labels,datetime,velocity,acceleration
40.00561,116.55528100000001,492,car,2008-07-19 08:40:00,2.0985977494845103,-0.6806278973040296
40.005613000000004,116.555232,492,car,2008-07-19 08:40:02,0.7373419548764509,19.845317206319923
40.005608,116.55524799999999,492,car,2008-07-19 08:40:04,40.427976367516294,-20.085067005674304
40.004939,116.555622,101,car,2008-07-19 08:40:06,0.25784235616768447,0.007034363891239186
40.005162,116.555784,54,car,2008-07-19 08:41:56,1.0316223842039949,0.14952323452435734
40.005179999999996,116.55578999999999,53,car,2008-07-19 08:41:58,1.3306688532527096,-0.06378702177770734
40.005199,116.55580900000001,52,car,2008-07-19 08:42:00,1.2030948096972949,-0.30264955929807874
40.005209,116.555834,51,car,2008-07-19 08:42:02,0.5977956911011374,0.15114272146534896
40.005213,116.555847,50,car,2008-07-19 08:42:04,0.9000811340318353,0.03240286777322643
40.005228,116.55585500000001,49,car,2008-07-19 08:42:06,0.9648868695782882,-0.005354008347642991
40.005241,116.55587,48,car,2008-07-19 08:42:08,0.9541788528830022,-0.01894997425361339
40.005253,116.55588600000002,47,car,2008-07-19 08:42:10,0.9162789043757754,-0.0804181808730548
40.005264000000004,116.555902,46,car,2008-07-19 08:42:12,0.7554425426296658,-0.08729840929366045
40.005274,116.55591399999999,45,car,2008-07-19 08:42:14,0.5808457240423449,0.3318232388407993
40.005284,116.55591799999999,44,car,2008-07-19 08:42:16,1.2444922017239435,-0.06092875537700915
40.005301,116.55593700000001,43,car,2008-07-19 08:42:18,1.1226346909699252,-0.17677997930597045
40.005320000000005,116.55594599999999,42,car,2008-07-19 08:42:20,0.7690747323579843,-0.1053465783157363
40.005332,116.55595500000001,41,car,2008-07-19 08:42:22,0.5583815757265117,0.17908203141031975
40.005336,116.555967,40,car,2008-07-19 08:42:24,0.9165456385471512,-0.03775966775017353
40.005342,116.55598700000002,39,car,2008-07-19 08:42:26,0.8410263030468041,-0.13262847919177834
40.005346,116.55600600000001,39,car,2008-07-19 08:42:28,0.5757693446632475,0.2062205321079318
40.005352,116.556017,39,car,2008-07-19 08:42:30,0.988210408879111,0.3546730174411331
40.00535,116.55604,38,car,2008-07-19 08:42:32,1.6975564437613773,-0.3570177254129049
40.005340999999994,116.556078,41,car,2008-07-19 08:42:34,0.9835209929355675,0.36356845611995947
40.005342,116.556101,40,car,2008-07-19 08:42:36,1.7106579051754864,-0.4479343356738171
40.005357000000004,116.55613600000001,41,car,2008-07-19 08:42:38,0.8147892338278523,0.37194903307920973
40.005365000000005,116.556152,42,car,2008-07-19 08:42:40,1.5586872999862718,-0.5754019531243616
40.005349,116.556182,43,car,2008-07-19 08:42:42,0.40788339373754856,-0.10209303655809854
40.005354,116.55618899999999,42,car,2008-07-19 08:42:44,0.20369732062135149,-0.03181351961755548
40.005356,116.556193,42,car,2008-07-19 08:42:46,0.14007028138624053,-0.04227645690606038
40.005358,116.556195,42,car,2008-07-19 08:42:48,0.055517367574119764,0.02316564571422894
40.005357000000004,116.556195,41,car,2008-07-19 08:42:50,0.10184865900257764,0.0
40.005356,116.556197,41,car,2008-07-19 08:42:52,0.10184865900257764,0.07715644606905551
40.005357000000004,116.55619899999999,41,car,2008-07-19 08:42:54,0.25616155114068867,0.02390324985460518
40.005357000000004,116.556205,41,car,2008-07-19 08:42:56,0.30396805084989903,0.040137139823572726
40.005356,116.55621200000002,41,car,2008-07-19 08:42:58,0.3842423304970445,0.2414331107310564
40.005356,116.556221,41,car,2008-07-19 08:43:00,0.8671085519591573,-0.29348398384922314
40.005344,116.556234,41,car,2008-07-19 08:43:02,0.280140584260711,1.0420353598571679
40.005340000000004,116.556238,41,car,2008-07-19 08:43:04,2.3642113039750465,-0.09190913078919039
40.00538,116.556257,43,car,2008-07-19 08:43:06,2.1803930423966658,-0.40244837289485147
40.005371999999994,116.556307,48,car,2008-07-19 08:43:08,1.3754962966069628,-0.27610548112760563
40.005396000000005,116.55631499999998,50,car,2008-07-19 08:43:10,0.8232853343517516,-0.05088461051648907
40.005403,116.55633200000001,50,car,2008-07-19 08:43:12,0.7215161133187734,-0.11946973528119423
40.005414,116.55634099999999,53,car,2008-07-19 08:43:14,0.48257664275638495,-0.0101692707314113
40.005416,116.556352,55,car,2008-07-19 08:43:16,0.46223810129356235,-0.007359868771091904
40.005408,116.55635500000001,59,car,2008-07-19 08:43:18,0.44751836375137855,-0.09558009327940395
